BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
20:16:d8:c3:00:a5,-74,2,hzx,152
e8:4e:06:2d:cc:54,-67,2,长按电源键即可连入,152
2a:69:6c:05:c5:25,-78,2,HUST_WIRELESS_AUTO,152
2a:69:6c:05:c5:23,-79,2,HUST_WIRELESS,152
60:67:20:ac:b3:51,-80,2,SWIFI,152
0e:69:6c:0a:bf:be,-72,2,HUST_WIRELESS_AUTO,152
12:08:b1:d4:37:6d,-80,2,Taylor Hye,152
06:69:6c:0a:bf:be,-72,2,HUST_WIRELESS,152
64:d9:54:66:c5:65,-83,2,Baidu7107,152
00:0f:e2:a1:97:c0,-75,2,ChinaNet,152
0e:69:6c:0b:1f:1e,-52,2,HUST_WIRELESS_AUTO,152
20:dc:e6:8a:d1:a2,-81,2,WQ-20170217BIDU_Network,152
5a:69:6c:07:87:e8,-88,2,HUST_WIRELESS_AUTO,152
0e:69:6c:0a:bf:7a,-88,2,HUST_WIRELESS_AUTO,152
48:3c:0c:eb:e4:6c,-91,2,lion,152
d8:eb:97:23:da:5b,-85,2,dri,152
06:69:6c:0a:bf:7a,-86,2,HUST_WIRELESS,152
00:87:36:31:8a:51,-84,2,取个啥名字好呢,152
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,152
7a:69:6c:07:96:78,-94,2,HUST_WIRELESS,152
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,152
6a:69:6c:05:c3:07,-87,2,HUST_WIRELESS,152
60:0b:03:0e:29:b1,-86,2,HUST_WIRELESS_AUTO,152
6a:69:6c:05:c3:09,-87,2,HUST_WIRELESS_AUTO,152
60:0b:03:0e:2b:b1,-86,2,HUST_WIRELESS_AUTO,152
60:0b:03:0e:2b:b0,-87,2,HUST_WIRELESS,152
06:69:6c:0b:1f:1e,-54,2,HUST_WIRELESS,153
14:75:90:a5:bd:60,-60,2,hustac517,153
4a:69:6c:07:a1:e7,-57,2,HUST_WIRELESS_AUTO,153
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,153
4a:69:6c:07:a1:e5,-56,2,HUST_WIRELESS,153
d4:ee:07:50:f1:3c,-59,2,HiWiFi_50F13C,153
70:77:81:86:b3:d6,-66,2,HP-Print-d6-LaserJet Pro M202dw,153
20:16:d8:c3:00:a5,-80,2,hzx,153
2a:69:6c:05:c5:23,-82,2,HUST_WIRELESS,153
60:0b:03:09:08:30,-83,2,HUST_WIRELESS,153
0e:69:6c:0b:1f:1e,-54,2,HUST_WIRELESS_AUTO,153
d8:eb:97:23:da:5b,-93,2,dri,153
60:0b:03:09:08:31,-81,2,HUST_WIRELESS_AUTO,153
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,153
2a:69:6c:05:c5:25,-82,2,HUST_WIRELESS_AUTO,153
e8:4e:06:2d:cc:54,-67,2,长按电源键即可连入,153
fa:69:6c:07:93:22,-92,2,HUST_WIRELESS_AUTO,153
5a:69:6c:07:87:e8,-91,2,HUST_WIRELESS_AUTO,153
02:87:33:09:3d:2c,-81,2,Breeze,153
00:0f:e2:a1:97:c0,-88,2,ChinaNet,153
00:87:36:31:8a:51,-79,2,取个啥名字好呢,153
5a:69:6c:07:87:e6,-93,2,HUST_WIRELESS,153
4a:69:6c:07:85:75,-86,2,HUST_WIRELESS,153
ea:69:6c:07:92:4f,-91,2,HUST_WIRELESS,153
0e:69:6c:0a:bf:be,-79,2,HUST_WIRELESS_AUTO,153
06:69:6c:0a:bf:be,-85,2,HUST_WIRELESS,153
12:08:b1:d4:37:6d,-80,2,Taylor Hye,153
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,153
64:d9:54:66:c5:65,-82,2,Baidu7107,153
00:0f:e2:db:25:20,-74,2,ChinaNet,153
28:6c:07:c3:b0:c7,-93,2,xiao,153
fa:69:6c:07:93:20,-91,2,HUST_WIRELESS,153
10:6f:3f:38:9b:89,-93,2,dd-wrt,153
4a:69:6c:07:85:77,-86,2,HUST_WIRELESS_AUTO,153
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,153
88:25:93:58:06:63,-87,2,TP-LINK_580663,153
06:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS,154
14:75:90:a5:bd:60,-62,2,hustac517,154
4a:69:6c:07:a1:e7,-68,2,HUST_WIRELESS_AUTO,154
4c:e6:76:c9:fc:00,-72,2,HongboJiangOffice,154
4a:69:6c:07:a1:e5,-68,2,HUST_WIRELESS,154
d4:ee:07:50:f1:3c,-62,2,HiWiFi_50F13C,154
70:77:81:86:b3:d6,-81,2,HP-Print-d6-LaserJet Pro M202dw,154
20:16:d8:c3:00:a5,-78,2,hzx,154
2a:69:6c:05:c5:23,-77,2,HUST_WIRELESS,154
60:0b:03:09:08:30,-82,2,HUST_WIRELESS,154
0e:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS_AUTO,154
d8:eb:97:23:da:5b,-83,2,dri,154
60:0b:03:09:08:31,-82,2,HUST_WIRELESS_AUTO,154
2a:69:6c:05:c5:25,-77,2,HUST_WIRELESS_AUTO,154
e8:4e:06:2d:cc:54,-87,2,长按电源键即可连入,154
00:0f:e2:a1:97:c0,-81,2,ChinaNet,154
60:67:20:ac:b3:51,-78,2,SWIFI,154
64:d9:54:66:c5:65,-81,2,Baidu7107,154
ea:69:6c:07:92:41,-90,2,HUST_WIRELESS_AUTO,154
20:dc:e6:8a:d1:a2,-84,2,WQ-20170217BIDU_Network,154
12:08:b1:d4:37:6d,-88,2,Taylor Hye,154
00:0f:e2:db:25:20,-79,2,ChinaNet,154
60:0b:03:0e:29:b0,-84,2,HUST_WIRELESS,154
5a:69:6c:07:87:e8,-93,2,HUST_WIRELESS_AUTO,154
5a:69:6c:07:87:e6,-92,2,HUST_WIRELESS,154
0e:69:6c:0a:bf:7a,-88,2,HUST_WIRELESS_AUTO,154
06:69:6c:0a:bf:7a,-89,2,HUST_WIRELESS,154
00:0f:e2:db:26:20,-93,2,ChinaNet,154
88:25:93:58:06:63,-88,2,TP-LINK_580663,154
60:0b:03:0e:2b:b1,-83,2,HUST_WIRELESS_AUTO,154
60:0b:03:0e:2b:b0,-83,2,HUST_WIRELESS,154
06:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS,155
14:75:90:a5:bd:60,-63,2,hustac517,155
4a:69:6c:07:a1:e7,-63,2,HUST_WIRELESS_AUTO,155
4c:e6:76:c9:fc:00,-73,2,HongboJiangOffice,155
4a:69:6c:07:a1:e5,-64,2,HUST_WIRELESS,155
d4:ee:07:50:f1:3c,-54,2,HiWiFi_50F13C,155
70:77:81:86:b3:d6,-73,2,HP-Print-d6-LaserJet Pro M202dw,155
20:16:d8:c3:00:a5,-72,2,hzx,155
2a:69:6c:05:c5:23,-80,2,HUST_WIRELESS,155
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,155
0e:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS_AUTO,155
d8:eb:97:23:da:5b,-85,2,dri,155
ba:69:6c:07:a0:dc,-92,2,HUST_WIRELESS,155
00:87:36:31:8a:51,-78,2,取个啥名字好呢,155
60:0b:03:09:08:31,-83,2,HUST_WIRELESS_AUTO,155
60:67:20:ac:b3:51,-83,2,SWIFI,155
12:08:b1:d4:37:6d,-82,2,Taylor Hye,155
00:0f:e2:db:25:20,-70,2,ChinaNet,155
08:57:00:93:00:26,-86,2,liuLieBaoWiFi,155
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,155
2a:69:6c:05:c5:25,-79,2,HUST_WIRELESS_AUTO,155
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,155
2a:69:6c:07:9e:45,-87,2,HUST_WIRELESS_AUTO,155
34:96:72:07:30:96,-91,2,TP-LINK_3096,155
2a:69:6c:07:9e:43,-86,2,HUST_WIRELESS,155
aa:69:6c:07:90:fb,-91,2,HUST_WIRELESS,155
00:0f:e2:db:26:20,-91,2,ChinaNet,155
e8:4e:06:2d:cc:54,-73,2,长按电源键即可连入,155
60:0b:03:0e:29:b1,-83,2,HUST_WIRELESS_AUTO,155
0e:69:6c:0a:bf:7a,-88,2,HUST_WIRELESS_AUTO,155
ba:69:6c:07:a0:de,-92,2,HUST_WIRELESS_AUTO,155
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,155
ea:69:6c:07:92:4f,-89,2,HUST_WIRELESS,155
06:69:6c:0a:bf:7a,-89,2,HUST_WIRELESS,155
64:d9:54:66:c5:65,-86,2,Baidu7107,155
06:69:6c:0b:1f:1e,-53,2,HUST_WIRELESS,156
14:75:90:a5:bd:60,-58,2,hustac517,156
4a:69:6c:07:a1:e7,-59,2,HUST_WIRELESS_AUTO,156
4c:e6:76:c9:fc:00,-82,2,HongboJiangOffice,156
4a:69:6c:07:a1:e5,-59,2,HUST_WIRELESS,156
d4:ee:07:50:f1:3c,-66,2,HiWiFi_50F13C,156
70:77:81:86:b3:d6,-85,2,HP-Print-d6-LaserJet Pro M202dw,156
20:16:d8:c3:00:a5,-83,2,hzx,156
2a:69:6c:05:c5:25,-83,2,HUST_WIRELESS_AUTO,156
2a:69:6c:05:c5:23,-83,2,HUST_WIRELESS,156
e8:4e:06:2d:cc:54,-76,2,长按电源键即可连入,156
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,156
7c:d1:c3:76:79:fa,-81,2,ADESKTOP-ELSA6EU,156
60:67:20:ac:b3:51,-76,2,SWIFI,156
60:0b:03:09:08:30,-83,2,HUST_WIRELESS,156
00:0f:e2:a1:97:c0,-82,2,ChinaNet,156
5a:69:6c:07:87:e8,-88,2,HUST_WIRELESS_AUTO,156
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,156
60:0b:03:09:08:31,-80,2,HUST_WIRELESS_AUTO,156
0e:69:6c:0b:1f:1e,-53,2,HUST_WIRELESS_AUTO,156
12:08:b1:d4:37:6d,-85,2,Taylor Hye,156
88:25:93:58:06:63,-93,2,TP-LINK_580663,156
48:3c:0c:eb:e4:6c,-90,2,lion,156
20:dc:e6:8a:d1:a2,-89,2,WQ-20170217BIDU_Network,156
34:96:72:07:30:96,-93,2,TP-LINK_3096,156
fa:69:6c:07:93:22,-91,2,HUST_WIRELESS_AUTO,156
fa:69:6c:07:93:20,-91,2,HUST_WIRELESS,156
00:0f:e2:db:25:20,-71,2,ChinaNet,156
0e:69:6c:0a:bf:be,-80,2,HUST_WIRELESS_AUTO,156
ea:69:6c:07:92:41,-92,2,HUST_WIRELESS_AUTO,156
06:69:6c:0a:bf:be,-80,2,HUST_WIRELESS,156
ea:69:6c:07:92:4f,-93,2,HUST_WIRELESS,156
d8:eb:97:23:da:5b,-89,2,dri,156
6a:69:6c:05:c3:09,-93,2,HUST_WIRELESS_AUTO,156
10:6f:3f:38:9b:89,-91,2,dd-wrt,156
6a:69:6c:05:c3:07,-93,2,HUST_WIRELESS,156
06:69:6c:0b:1f:1e,-50,2,HUST_WIRELESS,157
14:75:90:a5:bd:60,-66,2,hustac517,157
4a:69:6c:07:a1:e7,-64,2,HUST_WIRELESS_AUTO,157
4c:e6:76:c9:fc:00,-67,2,HongboJiangOffice,157
4a:69:6c:07:a1:e5,-63,2,HUST_WIRELESS,157
d4:ee:07:50:f1:3c,-63,2,HiWiFi_50F13C,157
70:77:81:86:b3:d6,-77,2,HP-Print-d6-LaserJet Pro M202dw,157
20:16:d8:c3:00:a5,-71,2,hzx,157
0e:69:6c:0b:1f:1e,-50,2,HUST_WIRELESS_AUTO,157
2a:69:6c:05:c5:25,-86,2,HUST_WIRELESS_AUTO,157
2a:69:6c:05:c5:23,-87,2,HUST_WIRELESS,157
d8:eb:97:23:da:5b,-87,2,dri,157
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,157
e8:4e:06:2d:cc:54,-76,2,长按电源键即可连入,157
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,157
7c:d1:c3:76:79:fa,-81,2,ADESKTOP-ELSA6EU,157
60:67:20:ac:b3:51,-71,2,SWIFI,157
00:87:36:31:8a:51,-78,2,取个啥名字好呢,157
7a:69:6c:07:a0:7a,-93,2,HUST_WIRELESS_AUTO,157
64:d9:54:66:c5:65,-87,2,Baidu7107,157
60:0b:03:09:08:30,-88,2,HUST_WIRELESS,157
60:0b:03:0e:29:b1,-84,2,HUST_WIRELESS_AUTO,157
7a:69:6c:07:a0:78,-93,2,HUST_WIRELESS,157
0e:69:6c:0a:bf:be,-81,2,HUST_WIRELESS_AUTO,157
0e:69:6c:0b:1b:be,-89,2,HUST_WIRELESS_AUTO,157
ea:69:6c:07:92:41,-91,2,HUST_WIRELESS_AUTO,157
06:69:6c:0a:bf:be,-81,2,HUST_WIRELESS,157
06:69:6c:0b:1b:be,-89,2,HUST_WIRELESS,157
ea:69:6c:07:92:4f,-91,2,HUST_WIRELESS,157
00:0f:e2:db:25:20,-73,2,ChinaNet,157
10:6f:3f:38:9b:89,-91,2,dd-wrt,157
f4:83:cd:b3:c4:0d,-89,2,TP-LINK_C40D,157
6a:69:6c:05:c3:09,-93,2,HUST_WIRELESS_AUTO,157
00:0f:e2:a1:97:c0,-83,2,ChinaNet,157
6a:69:6c:05:c3:07,-93,2,HUST_WIRELESS,157
06:69:6c:0b:1f:1e,-51,2,HUST_WIRELESS,158
14:75:90:a5:bd:60,-58,2,hustac517,158
4a:69:6c:07:a1:e7,-67,2,HUST_WIRELESS_AUTO,158
4c:e6:76:c9:fc:00,-74,2,HongboJiangOffice,158
4a:69:6c:07:a1:e5,-67,2,HUST_WIRELESS,158
d4:ee:07:50:f1:3c,-67,2,HiWiFi_50F13C,158
70:77:81:86:b3:d6,-86,2,HP-Print-d6-LaserJet Pro M202dw,158
20:16:d8:c3:00:a5,-82,2,hzx,158
0e:69:6c:0b:1f:1e,-51,2,HUST_WIRELESS_AUTO,158
00:0f:e2:db:25:20,-73,2,ChinaNet,158
2a:69:6c:05:c5:25,-85,2,HUST_WIRELESS_AUTO,158
2a:69:6c:05:c5:23,-86,2,HUST_WIRELESS,158
0e:69:6c:0b:1b:be,-88,2,HUST_WIRELESS_AUTO,158
06:69:6c:0b:1b:be,-88,2,HUST_WIRELESS,158
d8:eb:97:23:da:5b,-89,2,dri,158
10:6f:3f:38:9b:89,-93,2,dd-wrt,158
20:dc:e6:8a:d1:a2,-78,2,WQ-20170217BIDU_Network,158
60:0b:03:0e:2b:b1,-83,2,HUST_WIRELESS_AUTO,158
60:0b:03:0e:29:b1,-84,2,HUST_WIRELESS_AUTO,158
60:0b:03:09:08:31,-86,2,HUST_WIRELESS_AUTO,158
60:0b:03:0e:29:b0,-85,2,HUST_WIRELESS,158
60:0b:03:0e:2b:b0,-83,2,HUST_WIRELESS,158
e8:4e:06:2d:cc:54,-77,2,长按电源键即可连入,158
5a:69:6c:07:87:e8,-87,2,HUST_WIRELESS_AUTO,158
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,158
00:0f:e2:a1:97:c0,-80,2,ChinaNet,158
60:0b:03:09:08:30,-88,2,HUST_WIRELESS,158
5a:69:6c:07:87:e6,-88,2,HUST_WIRELESS,158
6a:69:6c:05:c3:09,-93,2,HUST_WIRELESS_AUTO,158
6a:69:6c:05:c3:07,-91,2,HUST_WIRELESS,158
ea:69:6c:07:90:1f,-95,2,HUST_WIRELESS,158
7c:d1:c3:76:79:fa,-85,2,ADESKTOP-ELSA6EU,158
60:67:20:ac:b3:51,-79,2,SWIFI,158
c8:3a:35:22:ad:91,-93,2,HC5761,158
7a:69:6c:07:96:78,-95,2,HUST_WIRELESS,158
06:69:6c:0b:1f:1e,-50,2,HUST_WIRELESS,159
14:75:90:a5:bd:60,-53,2,hustac517,159
4a:69:6c:07:a1:e7,-69,2,HUST_WIRELESS_AUTO,159
4c:e6:76:c9:fc:00,-74,2,HongboJiangOffice,159
4a:69:6c:07:a1:e5,-69,2,HUST_WIRELESS,159
d4:ee:07:50:f1:3c,-60,2,HiWiFi_50F13C,159
70:77:81:86:b3:d6,-82,2,HP-Print-d6-LaserJet Pro M202dw,159
20:16:d8:c3:00:a5,-74,2,hzx,159
0e:69:6c:0b:1f:1e,-51,2,HUST_WIRELESS_AUTO,159
00:87:36:31:8a:51,-79,2,取个啥名字好呢,159
00:0f:e2:db:25:20,-69,2,ChinaNet,159
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,159
2a:69:6c:05:c5:25,-87,2,HUST_WIRELESS_AUTO,159
2a:69:6c:05:c5:23,-88,2,HUST_WIRELESS,159
e8:4e:06:2d:cc:54,-79,2,长按电源键即可连入,159
0e:69:6c:0a:bf:be,-77,2,HUST_WIRELESS_AUTO,159
64:d9:54:66:c5:65,-79,2,Baidu7107,159
60:67:20:ac:b3:51,-79,2,SWIFI,159
02:87:33:09:3d:2c,-90,2,Breeze,159
f4:83:cd:b3:c4:0d,-93,2,TP-LINK_C40D,159
06:69:6c:0a:bf:be,-77,2,HUST_WIRELESS,159
60:0b:03:09:08:30,-80,2,HUST_WIRELESS,159
ea:69:6c:07:92:41,-87,2,HUST_WIRELESS_AUTO,159
0e:69:6c:0b:1b:be,-87,2,HUST_WIRELESS_AUTO,159
5a:69:6c:07:87:e8,-90,2,HUST_WIRELESS_AUTO,159
7a:69:6c:07:a0:7a,-92,2,HUST_WIRELESS_AUTO,159
5a:69:6c:07:87:e6,-90,2,HUST_WIRELESS,159
7a:69:6c:07:a0:78,-92,2,HUST_WIRELESS,159
12:08:b1:d4:37:6d,-85,2,Taylor Hye,159
60:0b:03:0e:2b:b1,-86,2,HUST_WIRELESS_AUTO,159
6a:69:6c:05:c3:09,-90,2,HUST_WIRELESS_AUTO,159
00:0f:e2:a1:97:c0,-84,2,ChinaNet,159
60:0b:03:0e:2b:b0,-87,2,HUST_WIRELESS,159
6a:69:6c:05:c3:07,-91,2,HUST_WIRELESS,159
60:0b:03:09:08:31,-80,2,HUST_WIRELESS_AUTO,159
06:69:6c:0b:1f:1e,-48,2,HUST_WIRELESS,160
14:75:90:a5:bd:60,-63,2,hustac517,160
4a:69:6c:07:a1:e7,-66,2,HUST_WIRELESS_AUTO,160
4c:e6:76:c9:fc:00,-81,2,HongboJiangOffice,160
4a:69:6c:07:a1:e5,-72,2,HUST_WIRELESS,160
d4:ee:07:50:f1:3c,-64,2,HiWiFi_50F13C,160
70:77:81:86:b3:d6,-77,2,HP-Print-d6-LaserJet Pro M202dw,160
20:16:d8:c3:00:a5,-77,2,hzx,160
e8:4e:06:2d:cc:54,-67,2,长按电源键即可连入,160
2a:69:6c:05:c5:23,-86,2,HUST_WIRELESS,160
00:0f:e2:a1:97:c0,-77,2,ChinaNet,160
0e:69:6c:0b:1f:1e,-48,2,HUST_WIRELESS_AUTO,160
20:dc:e6:8a:d1:a2,-77,2,WQ-20170217BIDU_Network,160
5a:69:6c:07:87:e8,-85,2,HUST_WIRELESS_AUTO,160
48:3c:0c:eb:e4:6c,-85,2,lion,160
d8:eb:97:23:da:5b,-88,2,dri,160
00:87:36:31:8a:51,-78,2,取个啥名字好呢,160
5a:69:6c:07:87:e6,-85,2,HUST_WIRELESS,160
7a:69:6c:07:a0:7a,-89,2,HUST_WIRELESS_AUTO,160
60:0b:03:09:08:31,-83,2,HUST_WIRELESS_AUTO,160
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,160
64:d9:54:66:c5:65,-83,2,Baidu7107,160
08:57:00:93:00:26,-83,2,liuLieBaoWiFi,160
7c:d1:c3:76:79:fa,-84,2,ADESKTOP-ELSA6EU,160
7a:69:6c:07:96:7a,-89,2,HUST_WIRELESS_AUTO,160
7a:69:6c:07:96:78,-89,2,HUST_WIRELESS,160
7a:69:6c:07:a0:78,-89,2,HUST_WIRELESS,160
0e:69:6c:0a:bf:be,-77,2,HUST_WIRELESS_AUTO,160
88:25:93:58:06:63,-86,2,TP-LINK_580663,160
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,160
06:69:6c:0a:bf:be,-78,2,HUST_WIRELESS,160
6a:69:6c:05:c3:07,-83,2,HUST_WIRELESS,160
06:69:6c:0a:bf:02,-50,3,HUST_WIRELESS,161
4a:69:6c:07:a1:e7,-66,3,HUST_WIRELESS_AUTO,161
88:25:93:58:06:63,-66,3,TP-LINK_580663,161
4a:69:6c:07:a1:e5,-65,3,HUST_WIRELESS,161
2a:69:6c:05:c5:23,-62,3,HUST_WIRELESS,161
2a:69:6c:05:c5:25,-62,3,HUST_WIRELESS_AUTO,161
00:0f:e2:db:26:20,-59,3,ChinaNet,161
00:87:46:20:fb:02,-76,3,360WiFi-FB02,161
6a:69:6c:05:c3:09,-83,3,HUST_WIRELESS_AUTO,161
b0:d5:9d:8c:2d:b1,-85,3,360免费WiFi-B1,161
6a:69:6c:05:c3:07,-87,3,HUST_WIRELESS,161
20:76:93:3a:ae:78,-82,3,HC5761,161
0e:69:6c:0a:bf:02,-50,3,HUST_WIRELESS_AUTO,161
0e:69:6c:0a:c0:86,-77,3,HUST_WIRELESS_AUTO,161
4a:69:6c:07:a2:37,-87,3,HUST_WIRELESS_AUTO,161
3a:69:6c:07:99:84,-84,3,HUST_WIRELESS,161
0e:69:6c:0a:bf:06,-82,3,HUST_WIRELESS_AUTO,161
ea:69:6c:07:90:11,-82,3,HUST_WIRELESS_AUTO,161
fa:69:6c:07:96:e2,-87,3,HUST_WIRELESS_AUTO,161
ea:69:6c:07:90:1f,-80,3,HUST_WIRELESS,161
fa:69:6c:07:96:e0,-87,3,HUST_WIRELESS,161
f8:da:0c:73:0f:e7,-84,3,yang,161
48:3c:0c:eb:e4:6c,-87,3,lion,161
4a:69:6c:07:a2:35,-87,3,HUST_WIRELESS,161
4a:00:e3:24:ce:f4,-88,3,RTOS-PC,161
d4:ee:07:45:03:10,-87,3,HIWIFI-ISE,161
06:69:6c:0a:bf:06,-83,3,HUST_WIRELESS,161
2a:69:6c:07:a0:73,-89,3,HUST_WIRELESS,161
7a:69:6c:05:c2:0a,-91,3,HUST_WIRELESS_AUTO,161
06:69:6c:0a:be:fa,-73,3,HUST_WIRELESS,161
38:22:d6:aa:15:30,-85,3,ChinaNet,161
74:25:8a:44:f1:f1,-81,3,HUST_WIRELESS_AUTO,161
0e:69:6c:0a:be:fa,-73,3,HUST_WIRELESS_AUTO,161
74:25:8a:44:f1:f0,-80,3,HUST_WIRELESS,161
ba:69:6c:05:c4:4e,-83,3,HUST_WIRELESS_AUTO,161
da:69:6c:07:8e:90,-93,3,HUST_WIRELESS_AUTO,161
06:69:6c:0a:bf:02,-51,3,HUST_WIRELESS,162
4a:69:6c:07:a1:e7,-67,3,HUST_WIRELESS_AUTO,162
88:25:93:58:06:63,-69,3,TP-LINK_580663,162
4a:69:6c:07:a1:e5,-68,3,HUST_WIRELESS,162
2a:69:6c:05:c5:23,-67,3,HUST_WIRELESS,162
2a:69:6c:05:c5:25,-67,3,HUST_WIRELESS_AUTO,162
00:0f:e2:db:26:20,-67,3,ChinaNet,162
00:87:46:20:fb:02,-69,3,360WiFi-FB02,162
6a:69:6c:05:c3:09,-78,3,HUST_WIRELESS_AUTO,162
b0:d5:9d:8c:2d:b1,-79,3,360免费WiFi-B1,162
4a:00:e3:24:ce:f4,-91,3,RTOS-PC,162
6a:69:6c:05:c3:07,-79,3,HUST_WIRELESS,162
74:25:8a:44:f1:f1,-82,3,HUST_WIRELESS_AUTO,162
0e:69:6c:0a:be:fa,-77,3,HUST_WIRELESS_AUTO,162
06:69:6c:0a:be:fa,-77,3,HUST_WIRELESS,162
38:22:d6:8c:77:31,-86,3,HUST_WIRELESS_AUTO,162
20:76:93:3a:ae:78,-76,3,HC5761,162
0e:69:6c:0a:bf:02,-51,3,HUST_WIRELESS_AUTO,162
0e:69:6c:0a:c0:86,-77,3,HUST_WIRELESS_AUTO,162
06:69:6c:0a:c0:86,-78,3,HUST_WIRELESS,162
4a:69:6c:07:a2:37,-91,3,HUST_WIRELESS_AUTO,162
ba:69:6c:05:c4:4e,-87,3,HUST_WIRELESS_AUTO,162
3a:69:6c:07:99:86,-82,3,HUST_WIRELESS_AUTO,162
ca:69:6c:05:c5:cf,-90,3,HUST_WIRELESS_AUTO,162
3a:69:6c:07:99:84,-85,3,HUST_WIRELESS,162
48:3c:0c:eb:e4:6c,-78,3,lion,162
7a:69:6c:05:c2:0a,-87,3,HUST_WIRELESS_AUTO,162
7a:69:6c:07:96:7a,-83,3,HUST_WIRELESS_AUTO,162
7a:69:6c:07:96:78,-83,3,HUST_WIRELESS,162
0e:69:6c:0a:bf:06,-83,3,HUST_WIRELESS_AUTO,162
38:22:d6:aa:15:30,-84,3,ChinaNet,162
70:3d:15:3a:86:b0,-83,3,HUST_WIRELESS,162
aa:69:6c:07:9e:1d,-87,3,HUST_WIRELESS_AUTO,162
ba:69:6c:05:c4:4c,-88,3,HUST_WIRELESS,162
d4:ee:07:45:03:10,-79,3,HIWIFI-ISE,162
06:69:6c:0a:bf:02,-43,3,HUST_WIRELESS,163
4a:69:6c:07:a1:e7,-67,3,HUST_WIRELESS_AUTO,163
88:25:93:58:06:63,-80,3,TP-LINK_580663,163
4a:69:6c:07:a1:e5,-67,3,HUST_WIRELESS,163
2a:69:6c:05:c5:23,-69,3,HUST_WIRELESS,163
2a:69:6c:05:c5:25,-69,3,HUST_WIRELESS_AUTO,163
00:0f:e2:db:26:20,-65,3,ChinaNet,163
00:87:46:20:fb:02,-70,3,360WiFi-FB02,163
6a:69:6c:05:c3:09,-79,3,HUST_WIRELESS_AUTO,163
b0:d5:9d:8c:2d:b1,-80,3,360免费WiFi-B1,163
0e:69:6c:0a:bf:02,-44,3,HUST_WIRELESS_AUTO,163
0e:69:6c:0a:c0:86,-77,3,HUST_WIRELESS_AUTO,163
4a:69:6c:07:a2:37,-84,3,HUST_WIRELESS_AUTO,163
3a:69:6c:07:99:84,-73,3,HUST_WIRELESS,163
4a:69:6c:07:a2:35,-85,3,HUST_WIRELESS,163
06:69:6c:0a:be:fa,-72,3,HUST_WIRELESS,163
0e:69:6c:0a:be:fa,-74,3,HUST_WIRELESS_AUTO,163
1a:69:6c:07:90:94,-84,3,HUST_WIRELESS_AUTO,163
1a:69:6c:07:90:92,-84,3,HUST_WIRELESS,163
da:69:6c:05:c5:60,-89,3,HUST_WIRELESS_AUTO,163
06:69:6c:0a:c0:86,-78,3,HUST_WIRELESS,163
da:69:6c:05:c5:6e,-89,3,HUST_WIRELESS,163
3a:69:6c:07:99:86,-74,3,HUST_WIRELESS_AUTO,163
4a:00:e3:24:ce:f4,-84,3,RTOS-PC,163
ca:69:6c:05:c5:cd,-89,3,HUST_WIRELESS,163
48:3c:0c:eb:e4:6c,-84,3,lion,163
ba:69:6c:05:c4:4e,-84,3,HUST_WIRELESS_AUTO,163
6a:69:6c:05:c3:07,-79,3,HUST_WIRELESS,163
38:22:d6:aa:15:30,-82,3,ChinaNet,163
ba:69:6c:05:c4:4c,-87,3,HUST_WIRELESS,163
74:25:8a:44:f1:f1,-78,3,HUST_WIRELESS_AUTO,163
74:25:8a:44:f1:f0,-78,3,HUST_WIRELESS,163
fa:69:6c:07:96:e0,-87,3,HUST_WIRELESS,163
ea:69:6c:07:90:11,-83,3,HUST_WIRELESS_AUTO,163
1a:69:6c:07:9c:24,-89,3,HUST_WIRELESS_AUTO,163
ea:69:6c:07:90:1f,-82,3,HUST_WIRELESS,163
06:69:6c:0a:bf:02,-58,3,HUST_WIRELESS,164
4a:69:6c:07:a1:e7,-71,3,HUST_WIRELESS_AUTO,164
88:25:93:58:06:63,-69,3,TP-LINK_580663,164
4a:69:6c:07:a1:e5,-71,3,HUST_WIRELESS,164
2a:69:6c:05:c5:23,-71,3,HUST_WIRELESS,164
2a:69:6c:05:c5:25,-71,3,HUST_WIRELESS_AUTO,164
